From,To,FlightId,Day,Month,Distance,Occupancy,Fuel_Cost,Ground_Cost,Price
1,3,3,7,5,2079,97,208800,1770,3660.847826
1,3,3,5,6,2079,83,216000,1770,2107.094595
1,3,3,1,3,2079,96,244800,1770,3712.5
4,6,1,2,5,623.48,85,66000,1950,537.4827586
1,3,3,3,9,2079,87,201600,1770,1792.241379
5,7,2,5,9,1363.71,83,156800,1850,1222.636552
7,2,3,3,5,1561.76,85,168000,1925,1544.012727
1,3,3,1,1,2079,96,216000,1770,3685.5
2,1,3,5,1,1717.93,90,1738,1400,2047.396027
4,6,1,3,9,623.48,75,68200,1950,615.2763158
2,1,3,5,3,1717.93,88,1738,1400,2233.309
7,2,2,4,6,1561.76,86,204000,1925,1756.98
1,3,3,5,6,2079,77,201600,1770,2436.328125
1,3,3,1,3,2079,97,208800,1770,3508.3125
5,7,2,2,5,1363.71,89,137200,1850,1569.200548
1,3,3,4,5,2079,87,223200,1770,1984.5
1,3,3,5,3,2079,84,244800,1770,1958.127907
2,1,3,7,4,1717.93,99,1738,1400,3249.128478
1,3,3,1,3,2079,91,223200,1770,3638.25
1,3,3,1,4,2079,96,216000,1770,3626.162791
1,3,3,2,5,2079,77,223200,1770,2079
5,7,2,3,5,1363.71,78,166600,1850,1272.796
2,1,3,5,3,1717.93,77,1738,1400,1976.796164
7,2,3,7,1,1561.76,90,192000,1925,3313.978537
1,3,3,2,5,2079,86,208800,1770,1930.5
1,3,3,2,5,2079,88,237600,1770,2444.22973
2,1,3,6,5,1717.93,78,1738,1400,1656.575357
1,3,3,4,4,2079,87,201600,1770,2328.48
7,2,3,4,6,1561.76,90,192000,1925,1779.220253
1,3,3,7,6,2079,93,223200,1770,4306.5
1,3,3,5,6,2079,89,216000,1770,1863.931034
7,2,2,1,3,1561.76,91,198000,1925,2788.857143
7,2,2,4,6,1561.76,85,168000,1925,2037.078261
7,2,3,5,9,1561.76,81,192000,1925,1703.738182
2,1,3,2,6,1717.93,86,1738,1400,1982.226923
5,7,2,5,1,1363.71,75,142100,1850,1611.657273
2,1,3,3,6,1717.93,83,1738,1400,1781.557037
7,2,2,6,1,1561.76,86,192000,1925,1749.1712
7,2,3,7,5,1561.76,100,174000,1925,2537.86
7,2,2,4,4,1561.76,83,204000,1925,1913.705915
1,3,3,2,6,2079,83,237600,1770,2283.971831
7,2,3,1,3,1561.76,96,198000,1925,2900.411429
7,2,2,1,3,1561.76,91,198000,1925,2436.3456
4,6,1,3,9,623.48,75,70400,1950,834.504
1,3,3,2,6,2079,76,208800,1770,3118.5
7,2,3,6,12,1561.76,75,192000,1925,1474.020674
2,1,3,1,1,1717.93,92,1738,1400,3190.441429
7,2,3,3,5,1561.76,77,198000,1925,1664.507368
1,3,3,4,4,2079,86,216000,1770,2728.6875
1,3,3,1,3,2079,99,230400,1770,3827.25
5,7,2,5,3,1363.71,83,151900,1850,1272.796
1,3,3,3,9,2079,85,244800,1770,2878.615385
2,1,3,7,6,1717.93,100,1738,1400,3221.11875
7,2,2,6,1,1561.76,87,186000,1925,1749.1712
1,3,3,5,9,2079,82,230400,1770,2631.234375
2,1,3,6,9,1717.93,82,1738,1400,2032.480563
7,2,2,4,6,1561.76,76,192000,1925,1301.466667
7,2,3,4,5,1561.76,87,198000,1925,1749.1712
7,2,3,5,9,1561.76,79,168000,1925,1579.92
7,2,2,4,12,1561.76,89,186000,1925,1714.126829
1,3,3,7,6,2079,99,208800,1770,3818.571429
1,3,3,5,4,2079,82,237600,1770,2260.9125
7,2,3,6,12,1561.76,75,192000,1925,1899.437838
1,3,3,1,1,2079,92,230400,1770,3564
1,3,3,2,6,2079,75,237600,1770,2362.5
2,1,3,3,5,1717.93,85,1738,1400,1822.681829
7,2,2,6,6,1561.76,75,168000,1925,1649.746479
4,6,1,1,3,623.48,97,70400,1950,1232.79
7,2,3,7,5,1561.76,98,204000,1925,3019.402667
1,3,3,3,6,2079,88,223200,1770,2574
2,1,3,1,3,1717.93,95,1738,1400,2863.216667
7,2,2,1,3,1561.76,100,204000,1925,3050.88
1,3,3,2,5,2079,88,244800,1770,1953.759036
2,1,3,3,9,1717.93,76,1738,1400,2075.832083
1,3,3,1,1,2079,96,208800,1770,4209.975
7,2,3,5,1,1561.76,85,180000,1925,1411.228916
1,3,3,7,6,2079,94,237600,1770,3712.5
1,3,3,7,6,2079,97,223200,1770,3981.06383
2,1,3,1,4,1717.93,97,1738,1400,3155.381633
1,3,3,4,5,2079,75,230400,1770,1801.8
7,2,3,4,4,1561.76,85,174000,1925,1470.96
1,3,3,7,5,2079,98,230400,1770,3803.04878
4,6,1,2,3,623.48,79,74800,1950,771.927619
1,3,3,7,6,2079,96,216000,1770,3898.125
2,1,3,7,5,1717.93,97,1738,1400,3070.342979
7,2,2,1,3,1561.76,90,168000,1925,2928.3
1,3,3,5,9,2079,88,208800,1770,2245.32
2,1,3,6,3,1717.93,81,1738,1400,1696.979634
7,2,3,4,5,1561.76,76,186000,1925,1756.98
2,1,3,1,1,1717.93,99,1738,1400,2996.389535
2,1,3,1,4,1717.93,99,1738,1400,2839.843469
2,1,3,7,5,1717.93,98,1738,1400,3155.381633
7,2,2,5,9,1561.76,77,168000,1925,1787.804211
5,7,2,3,5,1363.71,85,156800,1850,1247.295732
2,1,3,5,3,1717.93,81,1738,1400,2061.516
4,6,1,2,6,623.48,84,70400,1950,519.5666667
1,3,3,1,1,2079,96,216000,1770,3564
1,3,3,3,6,2079,88,201600,1770,2862.885246
1,3,3,7,5,2079,100,201600,1770,3827.25
7,2,3,2,4,1561.76,88,198000,1925,2123.0175
1,3,3,2,5,2079,85,244800,1770,2606.507463
2,1,3,6,3,1717.93,88,1738,1400,1717.93
1,3,3,1,1,2079,95,201600,1770,4107.292683
2,1,3,5,3,1717.93,81,1738,1400,2093.727188
7,2,2,5,9,1561.76,78,192000,1925,1797.093699
7,2,2,6,1,1561.76,83,174000,1925,1946.193231
7,2,3,7,1,1561.76,94,180000,1925,3123.52
1,3,3,5,9,2079,83,237600,1770,2862.885246
2,1,3,7,1,1717.93,98,1738,1400,3050.202245
1,3,3,5,3,2079,83,208800,1770,2398.846154
1,3,3,7,6,2079,90,201600,1770,3118.5
1,3,3,4,3,2079,83,237600,1770,2030.651163
7,2,2,3,6,1561.76,89,174000,1925,1677.445926
1,3,3,5,9,2079,90,223200,1770,2568.176471
7,2,2,2,5,1561.76,80,168000,1925,1474.020674
1,3,3,4,3,2079,90,244800,1770,2574
2,1,3,3,3,1717.93,77,1738,1400,1660.665667
1,3,3,7,1,2079,94,208800,1770,3771.209302
2,1,3,3,12,1717.93,76,1738,1400,1916.152692
2,1,3,6,3,1717.93,86,1738,1400,2122.148824
2,1,3,7,6,1717.93,94,1738,1400,3067.732143
7,2,3,5,6,1561.76,90,180000,1925,1384.287273
1,3,3,2,6,2079,88,216000,1770,1892.123596
2,1,3,3,12,1717.93,83,1738,1400,1581.276477
7,2,3,4,6,1561.76,87,180000,1925,1579.92
2,1,3,3,12,1717.93,86,1738,1400,1610.559375
2,1,3,6,3,1717.93,76,1738,1400,2254.783125
7,2,3,7,5,1561.76,97,192000,1925,2436.3456
2,1,3,5,1,1717.93,78,1738,1400,2045.154762
7,2,2,4,6,1561.76,86,198000,1925,1822.053333
7,2,3,5,6,1561.76,83,198000,1925,2027.957015
2,1,3,7,1,1717.93,96,1738,1400,2684.265625
2,1,3,3,3,1717.93,75,1738,1400,1924.0816
4,6,1,1,3,623.48,98,66000,1950,1010.0376
1,3,3,5,3,2079,77,216000,1770,2107.094595
2,1,3,7,4,1717.93,99,1738,1400,3289.653191
1,3,3,2,5,2079,90,216000,1770,2635.352113
5,7,2,7,6,1363.71,95,151900,1850,2437.268936
7,2,2,3,5,1561.76,90,204000,1925,1714.126829
2,1,3,1,4,1717.93,91,1738,1400,2800.972826
7,2,3,6,12,1561.76,88,180000,1925,1454.052414
1,3,3,3,5,2079,81,237600,1770,2475
7,2,3,7,5,1561.76,99,168000,1925,2581.684898
2,1,3,6,5,1717.93,77,1738,1400,1891.897595
1,3,3,4,3,2079,76,223200,1770,1771.875
1,3,3,2,6,2079,88,244800,1770,2494.8
4,6,1,6,6,623.48,83,66000,1950,805.728
5,7,2,6,12,1363.71,86,142100,1850,1781.621129
7,2,2,4,9,1561.76,89,192000,1925,1602.858947
2,1,3,1,3,1717.93,93,1738,1400,2791.63625
2,1,3,2,6,1717.93,90,1738,1400,2045.154762
1,3,3,2,5,2079,89,230400,1770,2165.625
4,6,1,6,9,623.48,88,72600,1950,546.4206742
4,6,1,3,3,623.48,76,74800,1950,748.176
7,2,2,1,3,1561.76,97,180000,1925,2832.96
2,1,3,5,1,1717.93,78,1738,1400,1777.168966
1,3,3,4,5,2079,78,244800,1770,2306.835616
2,1,3,2,6,1717.93,77,1738,1400,1867.315217
1,3,3,4,9,2079,80,216000,1770,2053.646341
1,3,3,4,3,2079,80,230400,1770,3017.903226
1,3,3,6,9,2079,81,230400,1770,2328.48
5,7,2,6,9,1363.71,80,161700,1850,1541.585217
2,1,3,4,4,1717.93,85,1738,1400,1654.302963
7,2,3,7,5,1561.76,92,198000,1925,3045.432
2,1,3,7,4,1717.93,91,1738,1400,3513.947727
1,3,3,1,3,2079,91,223200,1770,3771.209302
7,2,2,7,5,1561.76,97,180000,1925,3159.84
4,6,1,6,12,623.48,87,70400,1950,779.35
1,3,3,4,3,2079,89,244800,1770,2606.507463
1,3,3,3,5,2079,83,230400,1770,2659.897059
1,3,3,5,3,2079,86,230400,1770,2392.273973
1,3,3,5,6,2079,85,244800,1770,2028.903614
7,2,2,5,9,1561.76,89,186000,1925,1859.238095
7,2,3,7,5,1561.76,95,180000,1925,2890.917447
2,1,3,3,6,1717.93,83,1738,1400,1914.264857
1,3,3,7,6,2079,90,201600,1770,3436.714286
7,2,3,4,5,1561.76,78,192000,1925,1997.00459
5,7,2,3,3,1363.71,76,161700,1850,1398.234304
1,3,3,7,5,2079,98,201600,1770,3367.98
1,3,3,4,5,2079,76,201600,1770,2923.59375
7,2,3,5,9,1561.76,79,168000,1925,1874.112
1,3,3,1,1,2079,93,223200,1770,4067.608696
2,1,3,2,5,1717.93,86,1738,1400,1898.764737
1,3,3,6,12,2079,77,244800,1770,2009.7
5,7,2,6,3,1363.71,86,151900,1850,1715.635161
1,3,3,1,1,2079,93,201600,1770,4455
5,7,2,5,3,1363.71,75,161700,1850,1398.234304
2,1,3,3,6,1717.93,88,1738,1400,2122.148824
4,6,1,2,3,623.48,89,68200,1950,615.8765854
1,3,3,5,6,2079,86,201600,1770,2079
7,2,2,1,3,1561.76,91,198000,1925,2677.302857
2,1,3,1,3,1717.93,95,1738,1400,3113.748125
7,2,2,5,12,1561.76,86,180000,1925,2150.620328
1,3,3,2,5,2079,79,244800,1770,2826.140625
1,3,3,4,9,2079,85,244800,1770,2494.8
5,7,2,2,3,1363.71,79,142100,1850,1398.234304
1,3,3,7,6,2079,92,216000,1770,3617.46
1,3,3,2,5,2079,79,230400,1770,2702.7
7,2,3,5,9,1561.76,76,198000,1925,2073.812459
2,1,3,4,6,1717.93,81,1738,1400,1563.509326
1,3,3,7,1,2079,93,223200,1770,4054.05
7,2,3,1,3,1561.76,100,198000,1925,2832.96
2,1,3,3,3,1717.93,89,1738,1400,2078.141129
5,7,2,5,3,1363.71,90,156800,1850,1561.089079
7,2,3,3,5,1561.76,88,180000,1925,1756.98
7,2,3,5,9,1561.76,89,168000,1925,1421.377079
1,3,3,5,3,2079,76,237600,1770,2289.531646
2,1,3,7,6,1717.93,95,1738,1400,3865.3425
1,3,3,1,1,2079,100,237600,1770,3898.125
4,6,1,5,12,623.48,84,66000,1950,797.2367213
1,3,3,4,3,2079,83,201600,1770,2631.234375
7,2,2,1,3,1561.76,94,174000,1925,2342.64
7,2,3,2,3,1561.76,79,174000,1925,2007.977143
1,3,3,6,1,2079,89,230400,1770,2398.846154
5,7,2,4,3,1363.71,89,166600,1850,1241.129326
1,3,3,5,3,2079,89,230400,1770,2179.192771
4,6,1,6,12,623.48,83,68200,1950,671.44
7,2,3,1,3,1561.76,98,198000,1925,2733.08
1,3,3,5,3,2079,90,244800,1770,1834.411765
1,3,3,7,6,2079,93,237600,1770,3712.5
7,2,3,7,5,1561.76,90,174000,1925,2492.170213
1,3,3,3,6,2079,75,208800,1770,2716.112903
1,3,3,4,5,2079,86,216000,1770,2547.507042
7,2,3,5,4,1561.76,85,180000,1925,1521.194805
1,3,3,1,1,2079,92,208800,1770,4067.608696
1,3,3,5,3,2079,86,216000,1770,2782.661538
1,3,3,6,12,2079,78,230400,1770,2792.686567
4,6,1,2,6,623.48,88,63800,1950,717.4290411
1,3,3,3,5,2079,77,230400,1770,1999.038462
2,1,3,2,3,1717.93,87,1738,1400,2032.480563
7,2,3,2,4,1561.76,85,168000,1925,1446.074074
5,7,2,5,12,1363.71,76,156800,1850,1472.8068
4,6,1,2,6,623.48,89,61600,1950,858.562623
7,2,3,5,9,1561.76,85,180000,1925,1482.683544
7,2,3,1,1,1561.76,99,204000,1925,2915.285333
7,2,2,7,4,1561.76,100,168000,1925,2811.168
1,3,3,2,5,2079,75,230400,1770,2494.8
7,2,2,6,9,1561.76,87,180000,1925,1845.716364
7,2,2,4,5,1561.76,89,204000,1925,2037.078261
7,2,2,4,6,1561.76,85,186000,1925,1646.179459
1,3,3,1,1,2079,93,230400,1770,4206.348837
1,3,3,6,12,2079,81,208800,1770,1856.25
4,6,1,6,9,623.48,88,63800,1950,797.6876471
2,1,3,3,9,1717.93,87,1738,1400,2147.4125
1,3,3,2,6,2079,79,223200,1770,2027.025
2,1,3,5,4,1717.93,82,1738,1400,1982.226923
1,3,3,4,5,2079,90,201600,1770,2568.176471
4,6,1,5,6,623.48,78,74800,1950,661.4970732
1,3,3,1,1,2079,98,244800,1770,3803.04878
2,1,3,5,6,1717.93,78,1738,1400,1992.7988
1,3,3,2,5,2079,81,230400,1770,2227.5
1,3,3,1,1,2079,98,244800,1770,3742.2
1,3,3,6,9,2079,83,208800,1770,2598.75
1,3,3,7,4,2079,94,201600,1770,4365.9
1,3,3,7,5,2079,97,208800,1770,3492.72
7,2,2,1,3,1561.76,96,186000,1925,2717.4624
1,3,3,4,3,2079,84,237600,1770,2210.582278
2,1,3,2,6,1717.93,89,1738,1400,1758.351882
1,3,3,1,3,2079,97,230400,1770,3981.06383
4,6,1,3,6,623.48,85,61600,1950,623.48
1,3,3,2,6,2079,89,230400,1770,2205.768293
4,6,1,4,3,623.48,90,68200,1950,837.5104478
2,1,3,4,9,1717.93,82,1738,1400,1779.284643
7,2,2,2,5,1561.76,75,180000,1925,1756.98
7,2,3,5,9,1561.76,90,198000,1925,1437.529091
1,3,3,3,5,2079,80,230400,1770,2751.617647
7,2,3,5,6,1561.76,82,192000,1925,2007.977143
7,2,3,5,9,1561.76,78,168000,1925,1719.912911
1,3,3,4,6,2079,90,237600,1770,2254.337349
2,1,3,3,5,1717.93,81,1738,1400,1621.417079
1,3,3,1,3,2079,94,216000,1770,3248.4375
1,3,3,6,9,2079,84,216000,1770,2079
2,1,3,5,3,1717.93,87,1738,1400,2122.148824
5,7,2,4,5,1363.71,89,161700,1850,1255.233068
1,3,3,4,4,2079,88,237600,1770,2871
2,1,3,3,5,1717.93,83,1738,1400,1784.004231
7,2,3,6,5,1561.76,76,174000,1925,1649.746479
2,1,3,7,6,1717.93,99,1738,1400,3736.49775
7,2,2,2,3,1561.76,84,192000,1925,1797.093699
1,3,3,5,3,2079,79,201600,1770,2673
1,3,3,2,6,2079,86,230400,1770,2051.644737
1,3,3,1,1,2079,92,201600,1770,3969
1,3,3,5,6,2079,88,208800,1770,2054.541176
2,1,3,5,1,1717.93,84,1738,1400,2135.141571
1,3,3,5,3,2079,80,237600,1770,2187
1,3,3,2,6,2079,90,201600,1770,2259.782609
5,7,2,4,5,1363.71,80,156800,1850,1222.636552
7,2,2,1,3,1561.76,91,198000,1925,2971.153171
7,2,3,5,9,1561.76,90,174000,1925,1488.265412
2,1,3,5,6,1717.93,88,1738,1400,1887.30338
1,3,3,5,9,2079,90,237600,1770,2107.094595
2,1,3,3,9,1717.93,82,1738,1400,1717.93
1,3,3,7,5,2079,99,208800,1770,3492.72
2,1,3,5,1,1717.93,88,1738,1400,1908.811111
2,1,3,4,9,1717.93,85,1738,1400,2254.783125
1,3,3,2,5,2079,77,201600,1770,2107.094595
1,3,3,1,1,2079,94,201600,1770,3492.72
1,3,3,1,3,2079,93,216000,1770,3543.75
7,2,2,1,3,1561.76,96,174000,1925,2581.684898
2,1,3,1,1,1717.93,100,1738,1400,3070.342979
7,2,2,6,12,1561.76,83,198000,1925,1474.020674
2,1,3,6,3,1717.93,78,1738,1400,2135.141571
2,1,3,1,3,1717.93,94,1738,1400,2629.484694
1,3,3,2,6,2079,77,244800,1770,2444.22973
1,3,3,3,5,2079,75,244800,1770,2598.75
2,1,3,1,1,1717.93,93,1738,1400,3321.331333
1,3,3,7,5,2079,90,216000,1770,3742.2
5,7,2,1,3,1363.71,99,161700,1850,2130.796875
1,3,3,7,5,2079,100,201600,1770,4521.825
1,3,3,4,5,2079,86,208800,1770,1930.5
7,2,2,7,5,1561.76,96,168000,1925,2928.3
2,1,3,4,6,1717.93,85,1738,1400,1697.719059
2,1,3,3,6,1717.93,86,1738,1400,2174.255156
2,1,3,3,6,1717.93,78,1738,1400,1840.639286
7,2,2,6,5,1561.76,89,168000,1925,1582.042597
2,1,3,3,5,1717.93,90,1738,1400,1717.93
1,3,3,5,3,2079,88,208800,1770,2699.597015
7,2,2,6,12,1561.76,83,192000,1925,1454.052414
2,1,3,6,6,1717.93,79,1738,1400,1761.421899
1,3,3,5,9,2079,85,208800,1770,1984.5
1,3,3,5,9,2079,75,237600,1770,1907.788235
1,3,3,6,9,2079,82,237600,1770,2338.875
1,3,3,1,3,2079,100,208800,1770,4365.9
1,3,3,7,5,2079,99,237600,1770,4351.395349
2,1,3,5,1,1717.93,75,1738,1400,2047.396027
7,2,3,3,5,1561.76,84,174000,1925,1979.695775
2,1,3,6,1,1717.93,84,1738,1400,1861.090833
7,2,3,3,5,1561.76,88,204000,1925,1715.736338
1,3,3,5,6,2079,77,201600,1770,2631.234375
1,3,3,5,9,2079,82,223200,1770,2530.956522
1,3,3,5,9,2079,79,237600,1770,1973.734177
1,3,3,4,9,2079,79,208800,1770,1962.202247
7,2,2,3,9,1561.76,80,192000,1925,1617.537143
7,2,2,7,5,1561.76,90,186000,1925,2941.92
1,3,3,5,6,2079,82,201600,1770,2133.710526
4,6,1,5,1,623.48,85,61600,1950,537.4827586
1,3,3,7,5,2079,98,201600,1770,3389.673913
1,3,3,5,6,2079,87,237600,1770,2728.6875
2,1,3,6,12,1717.93,85,1738,1400,2135.141571
1,3,3,7,6,2079,98,237600,1770,4252.5
1,3,3,5,6,2079,83,201600,1770,2711.73913
2,1,3,5,9,1717.93,83,1738,1400,1658.691034
4,6,1,6,5,623.48,86,74800,1950,919.8885246
1,3,3,5,3,2079,88,230400,1770,2079
1,3,3,7,6,2079,99,216000,1770,3525.26087
2,1,3,3,6,1717.93,77,1738,1400,2208.767143
7,2,3,4,5,1561.76,90,174000,1925,2067.035294
1,3,3,2,5,2079,89,208800,1770,2349
2,1,3,6,9,1717.93,75,1738,1400,1932.67125
1,3,3,5,9,2079,75,223200,1770,2598.75
7,2,2,6,5,1561.76,86,174000,1925,1634.4
7,2,2,5,6,1561.76,82,174000,1925,1822.053333
1,3,3,7,6,2079,91,223200,1770,3660.847826
2,1,3,5,6,1717.93,81,1738,1400,2319.2055
7,2,3,6,5,1561.76,85,174000,1925,1656.989268
2,1,3,1,3,1717.93,100,1738,1400,2960.687872
7,2,2,6,1,1561.76,78,204000,1925,1998.134118
7,2,3,7,1,1561.76,90,180000,1925,2707.050667
2,1,3,1,3,1717.93,93,1738,1400,3179.998085
1,3,3,7,4,2079,94,244800,1770,3969
1,3,3,5,6,2079,78,216000,1770,2405.7
7,2,3,6,12,1561.76,88,192000,1925,2108.376
1,3,3,7,5,2079,91,201600,1770,3715.659574
1,3,3,5,9,2079,87,208800,1770,2009.7
1,3,3,6,3,2079,82,216000,1770,1792.241379
4,6,1,3,12,623.48,76,68200,1950,615.2763158
7,2,3,5,6,1561.76,86,204000,1925,1581.282
2,1,3,5,3,1717.93,82,1738,1400,1916.152692
1,3,3,5,3,2079,88,230400,1770,2494.8
1,3,3,2,6,2079,76,223200,1770,1977.585366
7,2,3,7,5,1561.76,94,174000,1925,2832.96
7,2,3,6,1,1561.76,85,168000,1925,1732.911781
1,3,3,5,6,2079,79,223200,1770,1801.8
1,3,3,1,3,2079,90,223200,1770,4677.75
2,1,3,4,3,1717.93,84,1738,1400,1898.764737
1,3,3,5,6,2079,77,208800,1770,2165.625
7,2,2,5,3,1561.76,77,192000,1925,1561.76
7,2,3,7,1,1561.76,91,168000,1925,2981.541818
7,2,3,5,6,1561.76,83,174000,1925,1861.275616
7,2,2,4,5,1561.76,79,204000,1925,1715.736338
4,6,1,5,6,623.48,75,70400,1950,935.22
1,3,3,2,5,2079,84,244800,1770,2079
1,3,3,5,9,2079,83,237600,1770,2032.280899
2,1,3,4,5,1717.93,78,1738,1400,2335.311094
1,3,3,5,6,2079,84,208800,1770,2436.328125
1,3,3,2,6,2079,80,216000,1770,1842.75
7,2,2,4,5,1561.76,80,168000,1925,1726.155789
7,2,3,6,9,1561.76,85,180000,1925,1691.906667
1,3,3,2,6,2079,84,244800,1770,2826.140625
2,1,3,2,6,1717.93,77,1738,1400,1717.93
1,3,3,3,9,2079,81,223200,1770,2430
7,2,3,4,5,1561.76,85,180000,1925,1561.76
7,2,2,4,5,1561.76,86,186000,1925,2007.977143
1,3,3,1,3,2079,98,208800,1770,3603.6
7,2,2,1,3,1561.76,93,198000,1925,2733.08
7,2,3,6,5,1561.76,76,174000,1925,1421.377079
7,2,2,1,3,1561.76,93,204000,1925,3396.828
7,2,3,6,9,1561.76,89,204000,1925,2108.376
7,2,2,5,12,1561.76,76,174000,1925,1602.858947
1,3,3,5,9,2079,79,208800,1770,1949.0625
2,1,3,3,9,1717.93,87,1738,1400,1761.421899
1,3,3,1,1,2079,99,216000,1770,3796.434783
1,3,3,2,5,2079,80,208800,1770,2032.280899
1,3,3,7,5,2079,96,201600,1770,3803.04878
2,1,3,2,3,1717.93,86,1738,1400,2161.266774
1,3,3,1,4,2079,96,216000,1770,3389.673913
1,3,3,5,9,2079,81,201600,1770,2201.294118
7,2,3,2,4,1561.76,85,180000,1925,1541.210526
1,3,3,3,5,2079,84,230400,1770,2598.75
7,2,2,5,4,1561.76,80,192000,1925,1642.89039
7,2,3,3,5,1561.76,82,186000,1925,2129.672727
7,2,3,6,1,1561.76,79,180000,1925,1416.48
7,2,2,5,6,1561.76,85,204000,1925,2090.355692
1,3,3,4,3,2079,77,201600,1770,2079
1,3,3,1,3,2079,93,216000,1770,3436.714286
1,3,3,6,12,2079,90,223200,1770,2275.662162
1,3,3,7,6,2079,97,244800,1770,3880.8
7,2,2,5,12,1561.76,85,174000,1925,1524.127229
5,7,2,6,6,1363.71,80,156800,1850,1472.8068
7,2,3,5,12,1561.76,82,198000,1925,2115.932903
7,2,2,4,3,1561.76,90,174000,1925,2264.552
7,2,2,5,1,1561.76,87,186000,1925,2115.932903
1,3,3,1,3,2079,95,237600,1770,4365.9
1,3,3,2,6,2079,78,216000,1770,2205.768293
1,3,3,4,3,2079,86,208800,1770,2751.617647
1,3,3,4,3,2079,77,230400,1770,2182.95
1,3,3,5,3,2079,88,223200,1770,1801.8
2,1,3,1,1,1717.93,93,1738,1400,3355.956279
4,6,1,2,3,623.48,84,68200,1950,580.4813793
2,1,3,1,3,1717.93,100,1738,1400,3595.667442
1,3,3,3,9,2079,75,237600,1770,2476.455882
2,1,3,3,9,1717.93,76,1738,1400,1581.276477
2,1,3,5,3,1717.93,80,1738,1400,1637.086235
1,3,3,5,6,2079,79,216000,1770,2182.95
2,1,3,5,1,1717.93,90,1738,1400,1651.855769
1,3,3,5,9,2079,79,237600,1770,2126.25
1,3,3,2,6,2079,75,216000,1770,2740.5
1,3,3,5,6,2079,90,244800,1770,2379.907895
1,3,3,6,9,2079,83,208800,1770,2411.64
1,3,3,6,9,2079,75,237600,1770,2275.662162
2,1,3,5,12,1717.93,86,1738,1400,2299.383231
1,3,3,3,5,2079,90,201600,1770,2254.337349
2,1,3,4,5,1717.93,87,1738,1400,1717.93
2,1,3,6,3,1717.93,89,1738,1400,1696.979634
2,1,3,5,1,1717.93,89,1738,1400,2122.148824
7,2,2,5,12,1561.76,90,174000,1925,1920.196721
7,2,2,3,5,1561.76,87,192000,1925,1740.246857
7,2,2,5,12,1561.76,76,186000,1925,1316.089888
1,3,3,1,3,2079,92,216000,1770,4677.75
5,7,2,5,6,1363.71,90,156800,1850,1534.17375
1,3,3,4,3,2079,87,208800,1770,2187
2,1,3,1,3,1717.93,93,1738,1400,3221.11875
1,3,3,4,3,2079,83,223200,1770,1801.8
7,2,2,5,12,1561.76,77,198000,1925,2156.71619
1,3,3,7,5,2079,90,244800,1770,4206.348837
7,2,3,2,3,1561.76,83,180000,1925,2027.957015
7,2,3,7,5,1561.76,96,198000,1925,3396.828
2,1,3,5,1,1717.93,89,1738,1400,2153.822687
4,6,1,1,1,623.48,96,63800,1950,1309.308
1,3,3,2,5,2079,79,216000,1770,2133.710526
4,6,1,6,5,623.48,88,61600,1950,723.2368
1,3,3,7,6,2079,97,201600,1770,4306.5
4,6,1,7,5,623.48,93,66000,1950,1157.891429
7,2,3,2,4,1561.76,89,192000,1925,1617.537143
1,3,3,3,5,2079,88,208800,1770,2635.352113
2,1,3,3,9,1717.93,80,1738,1400,1777.168966
2,1,3,3,6,1717.93,85,1738,1400,1639.842273
1,3,3,2,6,2079,82,208800,1770,2646
1,3,3,5,3,2079,89,230400,1770,1962.202247
4,6,1,5,1,623.48,84,74800,1950,678.0345
1,3,3,6,12,2079,75,244800,1770,2461.973684
5,7,2,3,9,1363.71,82,142100,1850,1709.72597
1,3,3,4,3,2079,86,208800,1770,2384.735294
2,1,3,5,1,1717.93,81,1738,1400,1737.90593
2,1,3,3,12,1717.93,87,1738,1400,1835.596438
7,2,3,6,1,1561.76,85,168000,1925,1621.827692
7,2,2,5,6,1561.76,87,168000,1925,1561.76
5,7,2,5,9,1363.71,80,151900,1850,1684.582941
2,1,3,3,12,1717.93,77,1738,1400,1868.248875
7,2,2,6,12,1561.76,82,180000,1925,1861.275616
1,3,3,6,9,2079,85,201600,1770,2494.8
7,2,3,4,3,1561.76,81,168000,1925,1599.851707
2,1,3,2,6,1717.93,77,1738,1400,1942.007826
1,3,3,3,5,2079,76,230400,1770,2135.958904
5,7,2,6,6,1363.71,85,156800,1850,1658.566216
7,2,3,4,5,1561.76,90,180000,1925,1668.729863
1,3,3,2,5,2079,77,230400,1770,2457
1,3,3,5,3,2079,76,208800,1770,2379.907895
1,3,3,7,6,2079,93,216000,1770,3660.847826
2,1,3,1,3,1717.93,93,1738,1400,3435.86
1,3,3,1,3,2079,97,208800,1770,3803.04878
2,1,3,1,4,1717.93,91,1738,1400,3221.11875
7,2,2,5,12,1561.76,89,192000,1925,1474.020674
7,2,2,4,12,1561.76,90,204000,1925,1849.452632
7,2,3,3,5,1561.76,89,174000,1925,1779.220253
1,3,3,2,5,2079,75,208800,1770,2359.945946
1,3,3,2,5,2079,87,237600,1770,3014.55
7,2,2,6,5,1561.76,86,198000,1925,1526.66427
1,3,3,5,3,2079,79,216000,1770,2871
5,7,2,4,5,1363.71,82,161700,1850,1699.392462
1,3,3,2,6,2079,89,216000,1770,2129.707317
1,3,3,5,9,2079,77,201600,1770,2792.686567
7,2,2,7,1,1561.76,100,204000,1925,3313.978537
